"ymd","year","month","day","numBlocks","difficulty","rewardPerBlock","transactionFees","difficultyChange","bitx","bitfinex","coinebase","kraken","AvgPrice","Work","revenuePerDay","revenuePerGH"
"2009-04-10",2009,4,10,108,1,50,0,0,NA,NA,NA,NA,NA,463863545964,NA,NA
"2009-04-11",2009,4,11,120,1,50,0,0,NA,NA,NA,NA,NA,515403939960,NA,NA
"2009-04-12",2009,4,12,118,1,50,0,0,NA,NA,NA,NA,NA,506813874294,NA,NA
"2009-04-13",2009,4,13,115,1,50,0,0,NA,NA,NA,NA,NA,493928775795,NA,NA
"2009-04-14",2009,4,14,124,1,50,0,0,NA,NA,NA,NA,NA,532584071292,NA,NA
"2009-04-15",2009,4,15,113,1,50,0,0,NA,NA,NA,NA,NA,485338710129,NA,NA
"2009-04-16",2009,4,16,123,1,50,0,0,NA,NA,NA,NA,NA,528289038459,NA,NA
"2009-04-17",2009,4,17,112,1,50,0,0,NA,NA,NA,NA,NA,481043677296,NA,NA
"2009-04-18",2009,4,18,126,1,50,0,0,NA,NA,NA,NA,NA,541174136958,NA,NA
"2009-04-19",2009,4,19,119,1,50,0,0,NA,NA,NA,NA,NA,511108907127,NA,NA
"2009-04-20",2009,4,20,119,1,50,0,0,NA,NA,NA,NA,NA,511108907127,NA,NA
"2009-04-21",2009,4,21,123,1,50,0,0,NA,NA,NA,NA,NA,528289038459,NA,NA
"2009-04-22",2009,4,22,121,1,50,0,0,NA,NA,NA,NA,NA,519698972793,NA,NA
"2009-04-23",2009,4,23,75,1,50,0,0,NA,NA,NA,NA,NA,322127462475,NA,NA
"2009-04-24",2009,4,24,115,1,50,0,0,NA,NA,NA,NA,NA,493928775795,NA,NA
"2009-04-25",2009,4,25,118,1,50,0,0,NA,NA,NA,NA,NA,506813874294,NA,NA
"2009-04-26",2009,4,26,112,1,50,0,0,NA,NA,NA,NA,NA,481043677296,NA,NA
"2009-04-27",2009,4,27,104,1,50,0,0,NA,NA,NA,NA,NA,446683414632,NA,NA
"2009-04-28",2009,4,28,117,1,50,0,0,NA,NA,NA,NA,NA,502518841461,NA,NA
"2009-04-29",2009,4,29,128,1,50,0,0,NA,NA,NA,NA,NA,549764202624,NA,NA
"2009-04-30",2009,4,30,131,1,50,0,0,NA,NA,NA,NA,NA,562649301123,NA,NA
"2009-05-01",2009,5,1,121,1,50,0,0,NA,NA,NA,NA,NA,519698972793,NA,NA
"2009-05-02",2009,5,2,126,1,50,0.03,0,NA,NA,NA,NA,NA,541174136958,NA,NA
"2009-05-03",2009,5,3,106,1,50,0,0,NA,NA,NA,NA,NA,455273480298,NA,NA
"2009-05-04",2009,5,4,128,1,50,0,0,NA,NA,NA,NA,NA,549764202624,NA,NA
"2009-05-05",2009,5,5,135,1,50,0,0,NA,NA,NA,NA,NA,579829432455,NA,NA
"2009-05-06",2009,5,6,135,1,50,0,0,NA,NA,NA,NA,NA,579829432455,NA,NA
"2009-05-07",2009,5,7,122,1,50,0,0,NA,NA,NA,NA,NA,523994005626,NA,NA
"2009-05-08",2009,5,8,107,1,50,0,0,NA,NA,NA,NA,NA,459568513131,NA,NA
"2009-05-09",2009,5,9,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-05-10",2009,5,10,85,1,50,0,0,NA,NA,NA,NA,NA,365077790805,NA,NA
"2009-05-11",2009,5,11,120,1,50,0.1,0,NA,NA,NA,NA,NA,515403939960,NA,NA
"2009-05-12",2009,5,12,130,1,50,0,0,NA,NA,NA,NA,NA,558354268290,NA,NA
"2009-05-13",2009,5,13,111,1,50,0,0,NA,NA,NA,NA,NA,476748644463,NA,NA
"2009-05-14",2009,5,14,139,1,50,0,0,NA,NA,NA,NA,NA,597009563787,NA,NA
"2009-05-15",2009,5,15,136,1,50,0,0,NA,NA,NA,NA,NA,584124465288,NA,NA
"2009-05-16",2009,5,16,119,1,50,0,0,NA,NA,NA,NA,NA,511108907127,NA,NA
"2009-05-17",2009,5,17,127,1,50,0,0,NA,NA,NA,NA,NA,545469169791,NA,NA
"2009-05-18",2009,5,18,118,1,50,0,0,NA,NA,NA,NA,NA,506813874294,NA,NA
"2009-05-19",2009,5,19,86,1,50,0,0,NA,NA,NA,NA,NA,369372823638,NA,NA
"2009-05-20",2009,5,20,120,1,50,0,0,NA,NA,NA,NA,NA,515403939960,NA,NA
"2009-05-21",2009,5,21,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-05-22",2009,5,22,61,1,50,0,0,NA,NA,NA,NA,NA,261997002813,NA,NA
"2009-05-23",2009,5,23,32,1,50,0,0,NA,NA,NA,NA,NA,137441050656,NA,NA
"2009-05-24",2009,5,24,100,1,50,0,0,NA,NA,NA,NA,NA,429503283300,NA,NA
"2009-05-25",2009,5,25,109,1,50,0,0,NA,NA,NA,NA,NA,468158578797,NA,NA
"2009-05-26",2009,5,26,125,1,50,0,0,NA,NA,NA,NA,NA,536879104125,NA,NA
"2009-05-27",2009,5,27,119,1,50,0,0,NA,NA,NA,NA,NA,511108907127,NA,NA
"2009-05-28",2009,5,28,95,1,50,0,0,NA,NA,NA,NA,NA,408028119135,NA,NA
"2009-05-29",2009,5,29,106,1,50,0,0,NA,NA,NA,NA,NA,455273480298,NA,NA
"2009-05-30",2009,5,30,109,1,50,0,0,NA,NA,NA,NA,NA,468158578797,NA,NA
"2009-05-31",2009,5,31,96,1,50,0,0,NA,NA,NA,NA,NA,412323151968,NA,NA
"2009-06-01",2009,6,1,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-06-02",2009,6,2,111,1,50,0,0,NA,NA,NA,NA,NA,476748644463,NA,NA
"2009-06-03",2009,6,3,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-06-04",2009,6,4,66,1,50,0,0,NA,NA,NA,NA,NA,283472166978,NA,NA
"2009-06-05",2009,6,5,30,1,50,0,0,NA,NA,NA,NA,NA,128850984990,NA,NA
"2009-06-06",2009,6,6,28,1,50,0,0,NA,NA,NA,NA,NA,120260919324,NA,NA
"2009-06-07",2009,6,7,16,1,50,0,0,NA,NA,NA,NA,NA,68720525328,NA,NA
"2009-06-08",2009,6,8,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-06-09",2009,6,9,91,1,50,0,0,NA,NA,NA,NA,NA,390847987803,NA,NA
"2009-06-10",2009,6,10,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-06-11",2009,6,11,89,1,50,0,0,NA,NA,NA,NA,NA,382257922137,NA,NA
"2009-06-12",2009,6,12,86,1,50,0,0,NA,NA,NA,NA,NA,369372823638,NA,NA
"2009-06-13",2009,6,13,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-06-14",2009,6,14,72,1,50,0,0,NA,NA,NA,NA,NA,309242363976,NA,NA
"2009-06-15",2009,6,15,84,1,50,0,0,NA,NA,NA,NA,NA,360782757972,NA,NA
"2009-06-16",2009,6,16,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-06-17",2009,6,17,79,1,50,0,0,NA,NA,NA,NA,NA,339307593807,NA,NA
"2009-06-18",2009,6,18,80,1,50,0,0,NA,NA,NA,NA,NA,343602626640,NA,NA
"2009-06-19",2009,6,19,87,1,50,0,0,NA,NA,NA,NA,NA,373667856471,NA,NA
"2009-06-20",2009,6,20,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-06-21",2009,6,21,81,1,50,0,0,NA,NA,NA,NA,NA,347897659473,NA,NA
"2009-06-22",2009,6,22,76,1,50,0,0,NA,NA,NA,NA,NA,326422495308,NA,NA
"2009-06-23",2009,6,23,76,1,50,0,0,NA,NA,NA,NA,NA,326422495308,NA,NA
"2009-06-24",2009,6,24,95,1,50,0,0,NA,NA,NA,NA,NA,408028119135,NA,NA
"2009-06-25",2009,6,25,68,1,50,0,0,NA,NA,NA,NA,NA,292062232644,NA,NA
"2009-06-26",2009,6,26,90,1,50,0,0,NA,NA,NA,NA,NA,386552954970,NA,NA
"2009-06-27",2009,6,27,84,1,50,0,0,NA,NA,NA,NA,NA,360782757972,NA,NA
"2009-06-28",2009,6,28,46,1,50,0,0,NA,NA,NA,NA,NA,197571510318,NA,NA
"2009-06-29",2009,6,29,83,1,50,0,0,NA,NA,NA,NA,NA,356487725139,NA,NA
"2009-06-30",2009,6,30,85,1,50,0,0,NA,NA,NA,NA,NA,365077790805,NA,NA
"2009-07-01",2009,7,1,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-07-02",2009,7,2,83,1,50,0,0,NA,NA,NA,NA,NA,356487725139,NA,NA
"2009-07-03",2009,7,3,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-07-04",2009,7,4,89,1,50,0,0,NA,NA,NA,NA,NA,382257922137,NA,NA
"2009-07-05",2009,7,5,79,1,50,0,0,NA,NA,NA,NA,NA,339307593807,NA,NA
"2009-07-06",2009,7,6,84,1,50,0,0,NA,NA,NA,NA,NA,360782757972,NA,NA
"2009-07-07",2009,7,7,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-07-08",2009,7,8,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-07-09",2009,7,9,86,1,50,0,0,NA,NA,NA,NA,NA,369372823638,NA,NA
"2009-07-10",2009,7,10,81,1,50,0,0,NA,NA,NA,NA,NA,347897659473,NA,NA
"2009-07-11",2009,7,11,83,1,50,0,0,NA,NA,NA,NA,NA,356487725139,NA,NA
"2009-07-12",2009,7,12,77,1,50,0,0,NA,NA,NA,NA,NA,330717528141,NA,NA
"2009-07-13",2009,7,13,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-07-14",2009,7,14,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-07-15",2009,7,15,45,1,50,0,0,NA,NA,NA,NA,NA,193276477485,NA,NA
"2009-07-16",2009,7,16,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-07-17",2009,7,17,47,1,50,0,0,NA,NA,NA,NA,NA,201866543151,NA,NA
"2009-07-18",2009,7,18,4,1,50,0,0,NA,NA,NA,NA,NA,17180131332,NA,NA
"2009-07-19",2009,7,19,70,1,50,0,0,NA,NA,NA,NA,NA,300652298310,NA,NA
"2009-07-20",2009,7,20,70,1,50,0.14,0,NA,NA,NA,NA,NA,300652298310,NA,NA
"2009-07-21",2009,7,21,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-07-22",2009,7,22,60,1,50,0,0,NA,NA,NA,NA,NA,257701969980,NA,NA
"2009-07-23",2009,7,23,76,1,50,0,0,NA,NA,NA,NA,NA,326422495308,NA,NA
"2009-07-24",2009,7,24,73,1,50,0,0,NA,NA,NA,NA,NA,313537396809,NA,NA
"2009-07-25",2009,7,25,32,1,50,0,0,NA,NA,NA,NA,NA,137441050656,NA,NA
"2009-07-26",2009,7,26,21,1,50,0,0,NA,NA,NA,NA,NA,90195689493,NA,NA
"2009-07-27",2009,7,27,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-07-28",2009,7,28,41,1,50,0,0,NA,NA,NA,NA,NA,176096346153,NA,NA
"2009-07-29",2009,7,29,19,1,50,0,0,NA,NA,NA,NA,NA,81605623827,NA,NA
"2009-07-30",2009,7,30,15,1,50,0,0,NA,NA,NA,NA,NA,64425492495,NA,NA
"2009-07-31",2009,7,31,17,1,50,0,0,NA,NA,NA,NA,NA,73015558161,NA,NA
"2009-08-01",2009,8,1,28,1,50,0,0,NA,NA,NA,NA,NA,120260919324,NA,NA
"2009-08-02",2009,8,2,23,1,50,0,0,NA,NA,NA,NA,NA,98785755159,NA,NA
"2009-08-03",2009,8,3,12,1,50,0,0,NA,NA,NA,NA,NA,51540393996,NA,NA
"2009-08-04",2009,8,4,81,1,50,0,0,NA,NA,NA,NA,NA,347897659473,NA,NA
"2009-08-05",2009,8,5,87,1,50,0,0,NA,NA,NA,NA,NA,373667856471,NA,NA
"2009-08-06",2009,8,6,90,1,50,0,0,NA,NA,NA,NA,NA,386552954970,NA,NA
"2009-08-07",2009,8,7,80,1,50,0.13,0,NA,NA,NA,NA,NA,343602626640,NA,NA
"2009-08-08",2009,8,8,80,1,50,0,0,NA,NA,NA,NA,NA,343602626640,NA,NA
"2009-08-09",2009,8,9,101,1,50,0,0,NA,NA,NA,NA,NA,433798316133,NA,NA
"2009-08-10",2009,8,10,75,1,50,0,0,NA,NA,NA,NA,NA,322127462475,NA,NA
"2009-08-11",2009,8,11,70,1,50,0,0,NA,NA,NA,NA,NA,300652298310,NA,NA
"2009-08-12",2009,8,12,63,1,50,0,0,NA,NA,NA,NA,NA,270587068479,NA,NA
"2009-08-13",2009,8,13,85,1,50,0,0,NA,NA,NA,NA,NA,365077790805,NA,NA
"2009-08-14",2009,8,14,63,1,50,0,0,NA,NA,NA,NA,NA,270587068479,NA,NA
"2009-08-15",2009,8,15,26,1,50,0,0,NA,NA,NA,NA,NA,111670853658,NA,NA
"2009-08-16",2009,8,16,19,1,50,0,0,NA,NA,NA,NA,NA,81605623827,NA,NA
"2009-08-17",2009,8,17,17,1,50,0,0,NA,NA,NA,NA,NA,73015558161,NA,NA
"2009-08-18",2009,8,18,10,1,50,0,0,NA,NA,NA,NA,NA,42950328330,NA,NA
"2009-08-19",2009,8,19,18,1,50,0,0,NA,NA,NA,NA,NA,77310590994,NA,NA
"2009-08-20",2009,8,20,22,1,50,0,0,NA,NA,NA,NA,NA,94490722326,NA,NA
"2009-08-21",2009,8,21,14,1,50,0,0,NA,NA,NA,NA,NA,60130459662,NA,NA
"2009-08-22",2009,8,22,7,1,50,0,0,NA,NA,NA,NA,NA,30065229831,NA,NA
"2009-08-23",2009,8,23,15,1,50,0,0,NA,NA,NA,NA,NA,64425492495,NA,NA
"2009-08-24",2009,8,24,15,1,50,0,0,NA,NA,NA,NA,NA,64425492495,NA,NA
"2009-08-25",2009,8,25,50,1,50,0,0,NA,NA,NA,NA,NA,214751641650,NA,NA
"2009-08-26",2009,8,26,48,1,50,0,0,NA,NA,NA,NA,NA,206161575984,NA,NA
"2009-08-27",2009,8,27,29,1,50,0,0,NA,NA,NA,NA,NA,124555952157,NA,NA
"2009-08-28",2009,8,28,75,1,50,0,0,NA,NA,NA,NA,NA,322127462475,NA,NA
"2009-08-29",2009,8,29,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-08-30",2009,8,30,97,1,50,0,0,NA,NA,NA,NA,NA,416618184801,NA,NA
"2009-08-31",2009,8,31,86,1,50,0,0,NA,NA,NA,NA,NA,369372823638,NA,NA
"2009-09-01",2009,9,1,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-09-02",2009,9,2,66,1,50,0,0,NA,NA,NA,NA,NA,283472166978,NA,NA
"2009-09-03",2009,9,3,61,1,50,0,0,NA,NA,NA,NA,NA,261997002813,NA,NA
"2009-09-04",2009,9,4,64,1,50,0,0,NA,NA,NA,NA,NA,274882101312,NA,NA
"2009-09-05",2009,9,5,76,1,50,0,0,NA,NA,NA,NA,NA,326422495308,NA,NA
"2009-09-06",2009,9,6,68,1,50,0,0,NA,NA,NA,NA,NA,292062232644,NA,NA
"2009-09-07",2009,9,7,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-09-08",2009,9,8,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-09-09",2009,9,9,54,1,50,0,0,NA,NA,NA,NA,NA,231931772982,NA,NA
"2009-09-10",2009,9,10,67,1,50,0,0,NA,NA,NA,NA,NA,287767199811,NA,NA
"2009-09-11",2009,9,11,67,1,50,0,0,NA,NA,NA,NA,NA,287767199811,NA,NA
"2009-09-12",2009,9,12,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-09-13",2009,9,13,75,1,50,0,0,NA,NA,NA,NA,NA,322127462475,NA,NA
"2009-09-14",2009,9,14,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-09-15",2009,9,15,44,1,50,0,0,NA,NA,NA,NA,NA,188981444652,NA,NA
"2009-09-16",2009,9,16,72,1,50,0,0,NA,NA,NA,NA,NA,309242363976,NA,NA
"2009-09-17",2009,9,17,84,1,50,0.12,0,NA,NA,NA,NA,NA,360782757972,NA,NA
"2009-09-18",2009,9,18,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-09-19",2009,9,19,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-09-20",2009,9,20,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-09-21",2009,9,21,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-09-22",2009,9,22,25,1,50,0,0,NA,NA,NA,NA,NA,107375820825,NA,NA
"2009-09-23",2009,9,23,36,1,50,0,0,NA,NA,NA,NA,NA,154621181988,NA,NA
"2009-09-24",2009,9,24,97,1,50,0,0,NA,NA,NA,NA,NA,416618184801,NA,NA
"2009-09-25",2009,9,25,91,1,50,0,0,NA,NA,NA,NA,NA,390847987803,NA,NA
"2009-09-26",2009,9,26,100,1,50,0,0,NA,NA,NA,NA,NA,429503283300,NA,NA
"2009-09-27",2009,9,27,87,1,50,0,0,NA,NA,NA,NA,NA,373667856471,NA,NA
"2009-09-28",2009,9,28,85,1,50,0,0,NA,NA,NA,NA,NA,365077790805,NA,NA
"2009-09-29",2009,9,29,88,1,50,0,0,NA,NA,NA,NA,NA,377962889304,NA,NA
"2009-09-30",2009,9,30,85,1,50,0,0,NA,NA,NA,NA,NA,365077790805,NA,NA
"2009-10-01",2009,10,1,82,1,50,0,0,NA,NA,NA,NA,NA,352192692306,NA,NA
"2009-10-02",2009,10,2,72,1,50,0,0,NA,NA,NA,NA,NA,309242363976,NA,NA
"2009-10-03",2009,10,3,58,1,50,0,0,NA,NA,NA,NA,NA,249111904314,NA,NA
"2009-10-04",2009,10,4,53,1,50,0,0,NA,NA,NA,NA,NA,227636740149,NA,NA
"2009-10-05",2009,10,5,55,1,50,0,0,NA,NA,NA,NA,NA,236226805815,NA,NA
"2009-10-06",2009,10,6,43,1,50,0,0,NA,NA,NA,NA,NA,184686411819,NA,NA
"2009-10-07",2009,10,7,60,1,50,0,0,NA,NA,NA,NA,NA,257701969980,NA,NA
"2009-10-08",2009,10,8,70,1,50,0,0,NA,NA,NA,NA,NA,300652298310,NA,NA
"2009-10-09",2009,10,9,79,1,50,0,0,NA,NA,NA,NA,NA,339307593807,NA,NA
"2009-10-10",2009,10,10,77,1,50,0,0,NA,NA,NA,NA,NA,330717528141,NA,NA
"2009-10-11",2009,10,11,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-10-12",2009,10,12,58,1,50,0,0,NA,NA,NA,NA,NA,249111904314,NA,NA
"2009-10-13",2009,10,13,57,1,50,0,0,NA,NA,NA,NA,NA,244816871481,NA,NA
"2009-10-14",2009,10,14,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-10-15",2009,10,15,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-10-16",2009,10,16,60,1,50,0,0,NA,NA,NA,NA,NA,257701969980,NA,NA
"2009-10-17",2009,10,17,57,1,50,0,0,NA,NA,NA,NA,NA,244816871481,NA,NA
"2009-10-18",2009,10,18,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-10-19",2009,10,19,112,1,50,0,0,NA,NA,NA,NA,NA,481043677296,NA,NA
"2009-10-20",2009,10,20,95,1,50,0.12,0,NA,NA,NA,NA,NA,408028119135,NA,NA
"2009-10-21",2009,10,21,80,1,50,0,0,NA,NA,NA,NA,NA,343602626640,NA,NA
"2009-10-22",2009,10,22,90,1,50,0,0,NA,NA,NA,NA,NA,386552954970,NA,NA
"2009-10-23",2009,10,23,89,1,50,0,0,NA,NA,NA,NA,NA,382257922137,NA,NA
"2009-10-24",2009,10,24,62,1,50,0,0,NA,NA,NA,NA,NA,266292035646,NA,NA
"2009-10-25",2009,10,25,76,1,50,0,0,NA,NA,NA,NA,NA,326422495308,NA,NA
"2009-10-26",2009,10,26,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-10-27",2009,10,27,64,1,50,0,0,NA,NA,NA,NA,NA,274882101312,NA,NA
"2009-10-28",2009,10,28,66,1,50,0,0,NA,NA,NA,NA,NA,283472166978,NA,NA
"2009-10-29",2009,10,29,46,1,50,0,0,NA,NA,NA,NA,NA,197571510318,NA,NA
"2009-10-30",2009,10,30,60,1,50,0,0,NA,NA,NA,NA,NA,257701969980,NA,NA
"2009-10-31",2009,10,31,46,1,50,0,0,NA,NA,NA,NA,NA,197571510318,NA,NA
"2009-11-01",2009,11,1,25,1,50,0,0,NA,NA,NA,NA,NA,107375820825,NA,NA
"2009-11-02",2009,11,2,33,1,50,0,0,NA,NA,NA,NA,NA,141736083489,NA,NA
"2009-11-03",2009,11,3,62,1,50,0,0,NA,NA,NA,NA,NA,266292035646,NA,NA
"2009-11-04",2009,11,4,63,1,50,0,0,NA,NA,NA,NA,NA,270587068479,NA,NA
"2009-11-05",2009,11,5,57,1,50,0,0,NA,NA,NA,NA,NA,244816871481,NA,NA
"2009-11-06",2009,11,6,62,1,50,0,0,NA,NA,NA,NA,NA,266292035646,NA,NA
"2009-11-07",2009,11,7,69,1,50,0,0,NA,NA,NA,NA,NA,296357265477,NA,NA
"2009-11-08",2009,11,8,73,1,50,0,0,NA,NA,NA,NA,NA,313537396809,NA,NA
"2009-11-09",2009,11,9,64,1,50,0,0,NA,NA,NA,NA,NA,274882101312,NA,NA
"2009-11-10",2009,11,10,78,1,50,0,0,NA,NA,NA,NA,NA,335012560974,NA,NA
"2009-11-11",2009,11,11,64,1,50,0,0,NA,NA,NA,NA,NA,274882101312,NA,NA
"2009-11-12",2009,11,12,66,1,50,0,0,NA,NA,NA,NA,NA,283472166978,NA,NA
"2009-11-13",2009,11,13,80,1,50,0,0,NA,NA,NA,NA,NA,343602626640,NA,NA
"2009-11-14",2009,11,14,79,1,50,0,0,NA,NA,NA,NA,NA,339307593807,NA,NA
"2009-11-15",2009,11,15,96,1,50,0,0,NA,NA,NA,NA,NA,412323151968,NA,NA
"2009-11-16",2009,11,16,97,1,50,0,0,NA,NA,NA,NA,NA,416618184801,NA,NA
"2009-11-17",2009,11,17,92,1,50,0,0,NA,NA,NA,NA,NA,395143020636,NA,NA
"2009-11-18",2009,11,18,79,1,50,0,0,NA,NA,NA,NA,NA,339307593807,NA,NA
"2009-11-19",2009,11,19,70,1,50,0,0,NA,NA,NA,NA,NA,300652298310,NA,NA
"2009-11-20",2009,11,20,86,1,50,0,0,NA,NA,NA,NA,NA,369372823638,NA,NA
"2009-11-21",2009,11,21,73,1,50,0,0,NA,NA,NA,NA,NA,313537396809,NA,NA
"2009-11-22",2009,11,22,106,1,50,0,0,NA,NA,NA,NA,NA,455273480298,NA,NA
"2009-11-23",2009,11,23,96,1,50,0,0,NA,NA,NA,NA,NA,412323151968,NA,NA
"2009-11-24",2009,11,24,93,1,50,0,0,NA,NA,NA,NA,NA,399438053469,NA,NA
"2009-11-25",2009,11,25,90,1,50,0,0,NA,NA,NA,NA,NA,386552954970,NA,NA
"2009-11-26",2009,11,26,84,1,50,0,0,NA,NA,NA,NA,NA,360782757972,NA,NA
"2009-11-27",2009,11,27,74,1,50,0,0,NA,NA,NA,NA,NA,317832429642,NA,NA
"2009-11-28",2009,11,28,71,1,50,0,0,NA,NA,NA,NA,NA,304947331143,NA,NA
"2009-11-29",2009,11,29,60,1,50,0,0,NA,NA,NA,NA,NA,257701969980,NA,NA
"2009-11-30",2009,11,30,75,1,50,0,0,NA,NA,NA,NA,NA,322127462475,NA,NA
"2009-12-01",2009,12,1,73,1,50,0.22,0,NA,NA,NA,NA,NA,313537396809,NA,NA
"2009-12-02",2009,12,2,94,1,50,0,0,NA,NA,NA,NA,NA,403733086302,NA,NA
"2009-12-03",2009,12,3,88,1,50,0,0,NA,NA,NA,NA,NA,377962889304,NA,NA
"2009-12-04",2009,12,4,36,1,50,0,0,NA,NA,NA,NA,NA,154621181988,NA,NA
"2009-12-05",2009,12,5,64,1,50,0,0,NA,NA,NA,NA,NA,274882101312,NA,NA
"2009-12-06",2009,12,6,103,1,50,0,0,NA,NA,NA,NA,NA,442388381799,NA,NA
"2009-12-07",2009,12,7,112,1,50,0,0,NA,NA,NA,NA,NA,481043677296,NA,NA
"2009-12-08",2009,12,8,105,1,50,0,0,NA,NA,NA,NA,NA,450978447465,NA,NA
"2009-12-09",2009,12,9,96,1,50,0,0,NA,NA,NA,NA,NA,412323151968,NA,NA
"2009-12-10",2009,12,10,104,1,50,0,0,NA,NA,NA,NA,NA,446683414632,NA,NA
"2009-12-11",2009,12,11,112,1,50,0,0,NA,NA,NA,NA,NA,481043677296,NA,NA
"2009-12-12",2009,12,12,110,1,50,0,0,NA,NA,NA,NA,NA,472453611630,NA,NA
"2009-12-13",2009,12,13,114,1,50,0,0,NA,NA,NA,NA,NA,489633742962,NA,NA
"2009-12-14",2009,12,14,102,1,50,0,0,NA,NA,NA,NA,NA,438093348966,NA,NA
"2009-12-15",2009,12,15,110,1,50,0,0,NA,NA,NA,NA,NA,472453611630,NA,NA
"2009-12-16",2009,12,16,136,1,50,0,0,NA,NA,NA,NA,NA,584124465288,NA,NA
"2009-12-17",2009,12,17,169,1,50,0,0,NA,NA,NA,NA,NA,725860548777,NA,NA
"2009-12-18",2009,12,18,225,1,50,0,0,NA,NA,NA,NA,NA,966382387425,NA,NA
"2009-12-19",2009,12,19,198,1,50,0,0,NA,NA,NA,NA,NA,850416500934,NA,NA
"2009-12-20",2009,12,20,175,1,50,0,0,NA,NA,NA,NA,NA,751630745775,NA,NA
"2009-12-21",2009,12,21,175,1,50,0,0,NA,NA,NA,NA,NA,751630745775,NA,NA
"2009-12-22",2009,12,22,162,1,50,0,0,NA,NA,NA,NA,NA,695795318946,NA,NA
"2009-12-23",2009,12,23,154,1,50,0,0,NA,NA,NA,NA,NA,661435056282,NA,NA
"2009-12-24",2009,12,24,154,1,50,0,0,NA,NA,NA,NA,NA,661435056282,NA,NA
"2009-12-25",2009,12,25,149,1,50,0,0,NA,NA,NA,NA,NA,639959892117,NA,NA
"2009-12-26",2009,12,26,174,1,50,0,0,NA,NA,NA,NA,NA,747335712942,NA,NA
"2009-12-27",2009,12,27,167,1,50,0,0,NA,NA,NA,NA,NA,717270483111,NA,NA
"2009-12-28",2009,12,28,137,1,50,0,0,NA,NA,NA,NA,NA,588419498121,NA,NA
"2009-12-29",2009,12,29,171,1,50,0,0,NA,NA,NA,NA,NA,734450614443,NA,NA
"2009-12-30",2009,12,30,141,1,50,0,0,NA,NA,NA,NA,NA,605599629453,NA,NA
"2009-12-31",2009,12,31,138,1,50,0,0,NA,NA,NA,NA,NA,592714530954,NA,NA
"2010-01-01",2010,1,1,132,1,50,0,0,NA,NA,NA,NA,NA,566944333956,NA,NA
"2010-01-02",2010,1,2,126,1,50,0,0,NA,NA,NA,NA,NA,541174136958,NA,NA
"2010-01-03",2010,1,3,186,1,50,0,0,NA,NA,NA,NA,NA,798876106938,NA,NA
"2010-01-04",2010,1,4,181,1,50,0,0,NA,NA,NA,NA,NA,777400942773,NA,NA
"2010-01-05",2010,1,5,198,1,50,0,0,NA,NA,NA,NA,NA,850416500934,NA,NA
"2010-01-06",2010,1,6,163,1,50,0,0,NA,NA,NA,NA,NA,700090351779,NA,NA
