"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"15/09/17:15","15","09","17","15",233.709671361502,236.99370571,55387.7210762287
"15/09/17:16","15","09","17","16",233.360533980583,408.08279394,95230.4187021264
"15/09/17:17","15","09","17","17",233.170060240964,234.9767,54789.5312942229
"15/09/17:18","15","09","17","18",233.616009852217,245.047311,57246.9750208352
"15/09/17:19","15","09","17","19",234.567698412698,218.1522,51171.4594576667
"15/09/17:20","15","09","17","20",233.54669527897,216.11564168,50473.093912458
"15/09/17:21","15","09","17","21",233.07578358209,366.35223,85387.8330742959
"15/09/17:22","15","09","17","22",233.923549107143,243.76535102,57022.4560599469
"15/09/17:23","15","09","17","23",234.148739726027,202.3366,47376.8598904493
"15/09/18:00","15","09","18","00",233.874721189591,301.45472,70502.6385912862
"15/09/18:01","15","09","18","01",233.598173913043,48.04833326,11224.0029091014
"15/09/18:02","15","09","18","02",233.681604938272,82.5013,19279.0361934938
"15/09/18:03","15","09","18","03",234.183129251701,57.94777312,13570.3908424092
"15/09/18:04","15","09","18","04",233.767490774908,111.10030578,25971.6397065156
"15/09/18:05","15","09","18","05",232.570952380952,73.76709175,17156.0827826706
"15/09/18:06","15","09","18","06",231.99875,64.09,14868.7998875
"15/09/18:07","15","09","18","07",232.259122807018,14.34660738,3332.13044533548
"15/09/18:08","15","09","18","08",232.86,5.14,1196.9004
"15/09/18:09","15","09","18","09",233.326571428571,15.09621209,3522.34740851825
"15/09/18:10","15","09","18","10",233.41,1,233.41
"15/09/18:11","15","09","18","11",233.403015873016,175.43073386,40946.0623597404
"15/09/18:12","15","09","18","12",233.69422459893,949.124106,221804.821999823
"15/09/18:13","15","09","18","13",233.835154639175,225.35482351,52695.8800041449
"15/09/18:14","15","09","18","14",234.077227456258,425.40129785,99576.756357022
"15/09/18:15","15","09","18","15",233.70785942492,263.21485855,61515.3811605536
"15/09/18:16","15","09","18","16",233.509782608696,214.94916775,50192.7334332226
"15/09/18:17","15","09","18","17",233.363286219081,168.71413,39371.6838083933
"15/09/18:18","15","09","18","18",233.994132947977,217.47295054,50887.3945012456
"15/09/18:19","15","09","18","19",233.253686868687,210.75523043,49159.4345246572
"15/09/18:20","15","09","18","20",232.990194986072,295.8243,68924.1613386184
"15/09/18:21","15","09","18","21",233.20255033557,130.3931,30408.0034661611
"15/09/18:22","15","09","18","22",233.503733905579,225.5802,52673.8189951674
"15/09/18:23","15","09","18","23",233.327098214286,97.7583,22809.6604653616
"15/09/19:00","15","09","19","00",233.263443708609,106.0921,24747.4085962781
"15/09/19:01","15","09","19","01",233.412030075188,131.4342,30678.3234433083
"15/09/19:02","15","09","19","02",233.684210526316,45.70069575,10679.5310068421
"15/09/19:03","15","09","19","03",233.481145833333,34.002,7938.825920625
"15/09/19:04","15","09","19","04",233.36216374269,75.18793504,17546.0192082792
"15/09/19:05","15","09","19","05",233.243566433566,72.6895,16954.3582222727
"15/09/19:06","15","09","19","06",232.556467065868,81.71997181,19004.507932856
"15/09/19:07","15","09","19","07",232.164482758621,137.1612,31843.9590525517
"15/09/19:08","15","09","19","08",232.027444933921,150.6793,34961.7329834317
"15/09/19:09","15","09","19","09",232.29252173913,148.51356334,34498.5901407127
"15/09/19:10","15","09","19","10",232.517830687831,164.44337957,38236.0178885919
"15/09/19:11","15","09","19","11",232.448571428571,253.81142243,58998.1025561072
"15/09/19:12","15","09","19","12",232.427971698113,177.41617655,41236.4820619509
"15/09/19:13","15","09","19","13",232.709195402299,298.95556406,69569.708773443
"15/09/19:14","15","09","19","14",232.701657142857,139.85580264,32544.6770353724
"15/09/19:15","15","09","19","15",232.500322580645,113.98259726,26500.9906315298
"15/09/19:16","15","09","19","16",232.941769041769,183.65641331,42781.2498122977
"15/09/19:17","15","09","19","17",232.698542274052,111.486,25942.629683965
"15/09/19:18","15","09","19","18",232.621650485437,49.83994437,11593.8501194518
"15/09/19:19","15","09","19","19",232.833311688312,144.97710844,33755.5002770807
"15/09/19:20","15","09","19","20",232.5892,111.12465204,25846.393918262
"15/09/19:21","15","09","19","21",232.300698689956,125.0753677,29055.0953056132
"15/09/19:22","15","09","19","22",232.527023809524,95.4285,22189.7050916071
"15/09/19:23","15","09","19","23",232.188764705882,51.89074676,12048.4483898702
"15/09/20:00","15","09","20","00",232.566204819277,49.5411,11521.5856095723
"15/09/20:01","15","09","20","01",232.425559701493,268.23768654,62345.294427093
"15/09/20:02","15","09","20","02",232.5682,42.579533,9902.6453466506
"15/09/20:03","15","09","20","03",232.711971830986,37.8387,8805.51848852113
"15/09/20:04","15","09","20","04",232.617671232877,54.66378792,12715.7630467183
"15/09/20:05","15","09","20","05",232.550775862069,65.38576907,15205.5113275666
"15/09/20:06","15","09","20","06",232.44225,320.61091503,74523.522464132
"15/09/20:07","15","09","20","07",232.142522522523,85.08073187,19750.8557143642
"15/09/20:08","15","09","20","08",232.471428571429,105.5627,24540.3116728571
"15/09/20:09","15","09","20","09",233.191601731602,99.7341,23257.1545262597
"15/09/20:10","15","09","20","10",233.342964285714,91.036,21242.6100967143
"15/09/20:11","15","09","20","11",233.602799227799,322.79943753,75406.8521961671
"15/09/20:12","15","09","20","12",232.697668393782,213.31331992,49637.512182721
"15/09/20:13","15","09","20","13",232.378511749347,296.47378737,68894.137481733
"15/09/20:14","15","09","20","14",232.3210321489,455.95504187,105927.945940733
"15/09/20:15","15","09","20","15",232.209708029197,158.99368088,36919.8762156321
"15/09/20:16","15","09","20","16",232.338798449612,240.77004135,55940.2221099225
"15/09/20:17","15","09","20","17",232.274524886878,196.64133742,45674.7732223507
"15/09/20:18","15","09","20","18",232.494290657439,281.92417367,65545.7607765914
"15/09/20:19","15","09","20","19",232.814162895928,303.65493535,70695.1695827273
"15/09/20:20","15","09","20","20",232.270088495575,191.2531487,44422.3857736064
"15/09/20:21","15","09","20","21",232.135359477124,128.0584,29726.8827180654
"15/09/20:22","15","09","20","22",231.216856702619,573.52643169,132608.978771231
"15/09/20:23","15","09","20","23",228.132718446602,738.72840733,168528.119757922
"15/09/21:00","15","09","21","00",227.856617954071,842.49997392,191969.194683804
"15/09/21:01","15","09","21","01",227.66641221374,136.16956881,31001.2371836648
"15/09/21:02","15","09","21","02",227.358551724138,260.0666,59128.3655278207
"15/09/21:03","15","09","21","03",227.401785714286,97.23945606,22112.4259499298
"15/09/21:04","15","09","21","04",227.547363636364,98.93378693,22512.1223904832
"15/09/21:05","15","09","21","05",227.993939393939,122.5811,27947.7478842424
"15/09/21:06","15","09","21","06",228.34272,127.1381,29031.059569632
"15/09/21:07","15","09","21","07",228.874256756757,233.95061954,53545.2741650003
"15/09/21:08","15","09","21","08",228.963085501859,332.84328639,76208.8258404332
"15/09/21:09","15","09","21","09",228.352527777778,321.1413,73333.4276288417
"15/09/21:10","15","09","21","10",228.638027842227,462.55869761,105758.50838282
"15/09/21:11","15","09","21","11",228.37176,465.32868515,106267.930806191
"15/09/21:12","15","09","21","12",228.1338647343,228.21381342,52063.299241257
"15/09/21:13","15","09","21","13",228.219775280899,338.06217682,77152.4740248319
"15/09/21:14","15","09","21","14",228.543480176211,314.26631054,71823.5163129496
"15/09/21:15","15","09","21","15",228.413466666667,479.24505969,109466.025466666
"15/09/21:16","15","09","21","16",227.53202764977,305.61048996,69536.1744516383
"15/09/21:17","15","09","21","17",227.152869822485,216.8102942,49249.0805345873
"15/09/21:18","15","09","21","18",227.859415584416,285.96828535,65160.5663755284
"15/09/21:19","15","09","21","19",228.387406483791,280.90842001,64155.9455055432
"15/09/21:20","15","09","21","20",228.807683615819,367.56905821,84102.6247778783
"15/09/21:21","15","09","21","21",228.907153846154,361.01636832,82639.229364006
"15/09/21:22","15","09","21","22",227.618305084746,255.72220032,58207.0538093802
"15/09/21:23","15","09","21","23",227.243358778626,99.01269781,22499.9780120775
"15/09/22:00","15","09","22","00",227.234402515723,138.99991059,31585.5616326576
"15/09/22:01","15","09","22","01",225.985845511482,696.30695932,157355.516937459
"15/09/22:02","15","09","22","02",225.74775,84.785,19140.02298375
"15/09/22:03","15","09","22","03",229.595153970827,1273.20932613,292322.69126991
"15/09/22:04","15","09","22","04",231.515546448087,674.20731407,156089.474736213
"15/09/22:05","15","09","22","05",231.923975155279,92.655,21488.9159180124
"15/09/22:06","15","09","22","06",231.866477272727,375.1737,86990.204184375
"15/09/22:07","15","09","22","07",231.660784982935,419.985703,97294.2176385899
"15/09/22:08","15","09","22","08",231.503790849673,362.54087751,83929.587481532
"15/09/22:09","15","09","22","09",231.271034482759,179.98728206,41625.8449157563
"15/09/22:10","15","09","22","10",231.015610972569,359.467748,83042.6614291533
"15/09/22:11","15","09","22","11",231.1421023766,323.11351226,74685.1365300636
"15/09/22:12","15","09","22","12",231.213824175824,362.65163619,83850.0716471096
"15/09/22:13","15","09","22","13",231.412809667674,308.12038883,71303.0048950464
"15/09/22:14","15","09","22","14",231.199779874214,641.20127035,148245.592559986
"15/09/22:15","15","09","22","15",230.420573248408,425.43651014,98029.3245472608
"15/09/22:16","15","09","22","16",230.375555555556,290.83477421,67001.2226835033
"15/09/22:17","15","09","22","17",230.824502617801,242.09265918,55880.9176426443
"15/09/22:18","15","09","22","18",232.294325744308,493.80335841,114707.718192126
"15/09/22:19","15","09","22","19",232.469757281553,199.89690203,46469.9842962486
"15/09/22:20","15","09","22","20",232.081363636364,208.33103348,48349.7503378113
"15/09/22:21","15","09","22","21",231.790181818182,157.31680003,36464.4896820083
"15/09/22:22","15","09","22","22",231.791493506494,184.00998895,42651.9501588339
"15/09/22:23","15","09","22","23",231.801074380165,102.9575411,23865.66864252
"15/09/23:00","15","09","23","00",232.011337579618,289.9655843,67275.3030654984
"15/09/23:01","15","09","23","01",231.840606060606,121.20390656,28099.9871537835
"15/09/23:02","15","09","23","02",230.992348993289,530.094727,122447.826178686
"15/09/23:03","15","09","23","03",230.194743083004,276.82976819,63724.7573662246
"15/09/23:04","15","09","23","04",229.707323943662,152.17631197,34956.0133902446
"15/09/23:05","15","09","23","05",229.924285714286,165.55923916,38066.0898072636
"15/09/23:06","15","09","23","06",230.234714285714,260.95977472,60081.9991727236
"15/09/23:07","15","09","23","07",230.859726277372,409.7437507,94593.3301304659
"15/09/23:08","15","09","23","08",231.36177852349,231.3562115,53526.9845650967
"15/09/23:09","15","09","23","09",231.436114352392,323.42365703,74851.9144726639
"15/09/23:10","15","09","23","10",231.187155688623,303.73523744,70219.6856261621
"15/09/23:11","15","09","23","11",231.000632911392,218.69078666,50517.7101303503
"15/09/23:12","15","09","23","12",230.903132911392,277.3919,64050.6587542437
"15/09/23:13","15","09","23","13",231.152883295194,315.62514832,72957.6630746414
"15/09/23:14","15","09","23","14",230.81073664825,210.99096973,48698.98114951
"15/09/23:15","15","09","23","15",230.374248704663,377.0206423,86855.8472160121
"15/09/23:16","15","09","23","16",230.083098591549,276.21017798,63551.2936121617
"15/09/23:17","15","09","23","17",230.112204301075,270.38263097,62218.3432172309
"15/09/23:18","15","09","23","18",230.452685185185,469.54001184,108206.756530412
"15/09/23:19","15","09","23","19",231.009078341014,287.02056154,66304.3553862757
"15/09/23:20","15","09","23","20",231.301797752809,326.83814342,75598.2501472364
"15/09/23:21","15","09","23","21",231.42748427673,194.07262775,44913.7400071567
"15/09/23:22","15","09","23","22",231.422941176471,259.82955907,60130.5207645649
"15/09/23:23","15","09","23","23",232.050167785235,712.62494216,165364.737396171
"15/09/24:00","15","09","24","00",232.598333333333,217.26794942,50536.162921843
"15/09/24:01","15","09","24","01",231.801422222222,255.33281518,59186.5096987278
"15/09/24:02","15","09","24","02",231.345702479339,149.27030703,34533.0440391619
"15/09/24:03","15","09","24","03",231.097089552239,272.709,63022.2561947015
"15/09/24:04","15","09","24","04",231.374965034965,57.9842,13416.0922475804
"15/09/24:05","15","09","24","05",231.660500894454,423.2956707,98060.887100816
"15/09/24:06","15","09","24","06",231.906105263158,193.2497,44815.7852702737
"15/09/24:07","15","09","24","07",232.194952978056,288.70511766,67035.8712195879
"15/09/24:08","15","09","24","08",232.506815144766,280.50258448,65218.7625573205
"15/09/24:09","15","09","24","09",233.188328173375,738.19885078,172139.355872895
"15/09/24:10","15","09","24","10",233.966737064414,496.31238862,116120.590130067
"15/09/24:11","15","09","24","11",235.121101694915,549.42876117,129182.295629163
"15/09/24:12","15","09","24","12",234.916241299304,324.74121852,76286.9864496743
"15/09/24:13","15","09","24","13",235.748868613139,177.6921,41890.7115364927
"15/09/24:14","15","09","24","14",235.745411522634,324.73708957,76555.278817342
"15/09/24:15","15","09","24","15",235.25441025641,279.39948843,65729.9618765424
"15/09/24:16","15","09","24","16",233.913834586466,298.52505316,69829.1399047843
"15/09/24:17","15","09","24","17",233.872774070543,1797.81600163,420460.215569621
"15/09/24:18","15","09","24","18",234.831702898551,178.95551563,42024.4284784811
"15/09/24:19","15","09","24","19",234.720684039088,166.34149144,39043.7886548789
"15/09/24:20","15","09","24","20",234.778864265928,170.30869401,39984.8817542813
"15/09/24:21","15","09","24","21",234.398888888889,225.51963364,52861.5515478453
"15/09/24:22","15","09","24","22",234.529720496894,171.56411807,40236.8846582533
"15/09/24:23","15","09","24","23",235.224869565217,183.029481,43053.0857948144
"15/09/25:00","15","09","25","00",235.914893617021,130.65001813,30822.2851282009
"15/09/25:01","15","09","25","01",235.945652173913,659.33596526,155567.454324987
"15/09/25:02","15","09","25","02",236.900074074074,85.778141,20320.8479568364
"15/09/25:03","15","09","25","03",236.638607594937,230.85427146,54629.0333556379
"15/09/25:04","15","09","25","04",236.845886524823,81.4116,19282.0025754043
"15/09/25:05","15","09","25","05",237.220066889632,208.00709,49343.4558033177
"15/09/25:06","15","09","25","06",237.452909090909,244.32109277,58014.7542305064
"15/09/25:07","15","09","25","07",237.198474025974,180.17846982,42738.058093639
"15/09/25:08","15","09","25","08",236.833150684931,224.175,53092.0715547945
"15/09/25:09","15","09","25","09",236.741521126761,301.85063372,71460.5781799495
"15/09/25:10","15","09","25","10",236.219744136461,345.773478,81678.5225023341
"15/09/25:11","15","09","25","11",236.423470394737,340.6448,80536.425787921
"15/09/25:12","15","09","25","12",236.522066420664,429.02132169,101473.009544643
"15/09/25:13","15","09","25","13",236.435515021459,305.22431136,72165.8672534718
"15/09/25:14","15","09","25","14",235.641048387097,596.4388,140545.464130742
"15/09/25:15","15","09","25","15",235.146943765281,231.76726163,54499.3632371428
"15/09/25:16","15","09","25","16",235.543098591549,208.58489342,49130.7321155349
"15/09/25:17","15","09","25","17",235.768384,287.1267564,67695.4113595896
