"Height","Relayed.By","Tx.Count","Stripped.Size.B.","Size.B.","Weight","Avg.Fee.Per.Tx","Reward","Time","Block.Version","coinsMined","transactionFee","Year","month","day","hour","minute","difficulty","average_time_seconds","average_hashrate","bitstampPrice","bitstampVolBTC","bitstampVolUSD","coinbasePrice","coinbaseVolBTC","coinbaseVolUSD","bitfinexPrice","bitfinexVolBTC","bitfinexVolUTC","bitfinexVolUSD"
502051,"BTC.TOP",1,251,251,1004,0,"12.5 + 0.00000000 BTC","2018/01/01 13:48","SW","12.5 ",0,"2018","01","01","13","48",2.22785e+12,520,1.59463e+19,13418.251896339,456.87318484,6130439.47886575,13460.9530132381,569.08775561,7660463.53867532,0,0,0,0
502052,"AntPool",2016,990402,1021699,3992905,0.00026386,"12.5 + 1.05355107 BTC","2018/01/01 13:49","","12.5 ",1.05355107,"2018","01","01","13","49",2.22785e+12,520,1.59463e+19,13418.251896339,456.87318484,6130439.47886575,13460.9530132381,569.08775561,7660463.53867532,0,0,0,0
502053,"BW.COM",646,998161,998197,3992680,0.00024416,"12.5 + 0.97485374 BTC","2018/01/01 13:52","NYA","12.5 ",0.97485374,"2018","01","01","13","52",2.22785e+12,520,1.59463e+19,13418.251896339,456.87318484,6130439.47886575,13460.9530132381,569.08775561,7660463.53867532,0,0,0,0
502054,"BTC.com",1891,980891,1050465,3993138,0.00080054,"12.5 + 3.19665370 BTC","2018/01/01 14:01","","12.5 ",3.1966537,"2018","01","01","14","01",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502055,"ViaBTC",1664,973884,1071348,3993000,0.00063866,"12.5 + 2.55018315 BTC","2018/01/01 14:08","","12.5 ",2.55018315,"2018","01","01","14","08",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502056,"unknown",2442,993068,1014030,3993234,0.00016228,"12.5 + 0.64802213 BTC","2018/01/01 14:09","","12.5 ",0.64802213,"2018","01","01","14","09",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502057,"SlushPool",435,988809,1026512,3992939,0.00021776,"12.5 + 0.86949754 BTC","2018/01/01 14:10","","12.5 ",0.86949754,"2018","01","01","14","10",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502058,"SlushPool",371,996125,1004571,3992946,0.0003595,"12.5 + 1.43545449 BTC","2018/01/01 14:12","","12.5 ",1.43545449,"2018","01","01","14","12",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502059,"ViaBTC",2000,981578,1048123,3992857,0.00102223,"12.5 + 4.08160776 BTC","2018/01/01 14:26","","12.5 ",4.08160776,"2018","01","01","14","26",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502060,"SlushPool",860,990271,1021985,3992798,0.00060194,"12.5 + 2.40344316 BTC","2018/01/01 14:31","","12.5 ",2.40344316,"2018","01","01","14","31",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502061,"ViaBTC",1158,984835,1038721,3993226,0.00053224,"12.5 + 2.12533798 BTC","2018/01/01 14:38","","12.5 ",2.12533798,"2018","01","01","14","38",2.22785e+12,520,1.59463e+19,13598.0881651885,381.66481055,5189911.74340886,13621.8508070357,815.06554898,11102701.3061602,0,0,0,0
502062,"F2Pool",2449,981610,1053433,3998263,0.00160877,"12.5 + 6.43227102 BTC","2018/01/01 15:23","","12.5 ",6.43227102,"2018","01","01","15","23",2.22785e+12,520,1.59463e+19,13560.8918738739,219.84594721,2981307.11902419,13584.8107361213,448.33348189,6090525.49814192,0,0,0,0
502063,"unknown",1545,994906,1008336,3993054,0.00130589,"12.5 + 5.21449919 BTC","2018/01/01 15:33","","12.5 ",5.21449919,"2018","01","01","15","33",2.22785e+12,520,1.59463e+19,13560.8918738739,219.84594721,2981307.11902419,13584.8107361213,448.33348189,6090525.49814192,0,0,0,0
502064,"AntPool",2021,980460,1051545,3992925,0.00118119,"12.5 + 4.71642156 BTC","2018/01/01 15:38","","12.5 ",4.71642156,"2018","01","01","15","38",2.22785e+12,520,1.59463e+19,13560.8918738739,219.84594721,2981307.11902419,13584.8107361213,448.33348189,6090525.49814192,0,0,0,0
502065,"BTC.com",2591,982784,1044413,3992765,0.00138393,"12.5 + 5.52571416 BTC","2018/01/01 15:58","","12.5 ",5.52571416,"2018","01","01","15","58",2.22785e+12,520,1.59463e+19,13560.8918738739,219.84594721,2981307.11902419,13584.8107361213,448.33348189,6090525.49814192,0,0,0,0
502066,"BTC.com",1739,981794,1047388,3992770,0.00092718,"12.5 + 3.70199695 BTC","2018/01/01 15:59","","12.5 ",3.70199695,"2018","01","01","15","59",2.22785e+12,520,1.59463e+19,13560.8918738739,219.84594721,2981307.11902419,13584.8107361213,448.33348189,6090525.49814192,0,0,0,0
502067,"BTC.TOP",2236,983722,1041958,3993124,0.00137515,"12.5 + 5.49116228 BTC","2018/01/01 16:13","","12.5 ",5.49116228,"2018","01","01","16","13",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502068,"F2Pool",1821,971550,1083395,3998045,0.00051675,"12.5 + 2.06600478 BTC","2018/01/01 16:14","","12.5 ",2.06600478,"2018","01","01","16","14",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502069,"BTC.com",1680,977614,1060350,3993192,0.00063328,"12.5 + 2.52882107 BTC","2018/01/01 16:18","","12.5 ",2.52882107,"2018","01","01","16","18",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502070,"AntPool",2587,965948,1095197,3993041,0.00161246,"12.5 + 6.43861961 BTC","2018/01/01 16:43","","12.5 ",6.43861961,"2018","01","01","16","43",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502071,"BTC.com",1890,979681,1054113,3993156,0.00093252,"12.5 + 3.72369093 BTC","2018/01/01 16:49","","12.5 ",3.72369093,"2018","01","01","16","49",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502072,"AntPool",1738,966925,1091998,3992773,0.00049006,"12.5 + 1.95667983 BTC","2018/01/01 16:51","","12.5 ",1.95667983,"2018","01","01","16","51",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502073,"AntPool",1871,974790,1068399,3992769,0.00058805,"12.5 + 2.34794500 BTC","2018/01/01 16:58","","12.5 ",2.347945,"2018","01","01","16","58",2.22785e+12,520,1.59463e+19,13432.1011848341,294.22796254,3952099.76424486,13480.8295735506,442.66208599,5967452.13990357,0,0,0,0
502074,"SlushPool",1229,981198,1049517,3993111,0.00061024,"12.5 + 2.43674519 BTC","2018/01/01 17:03","","12.5 ",2.43674519,"2018","01","01","17","03",2.22785e+12,520,1.59463e+19,13732.2027287129,608.56377942,8356921.19234714,13757.1564161512,1060.40571583,14588167.2972541,0,0,0,0
502075,"ViaBTC",1142,958166,1118413,3992911,0.00058088,"12.5 + 2.31939845 BTC","2018/01/01 17:08","","12.5 ",2.31939845,"2018","01","01","17","08",2.22785e+12,520,1.59463e+19,13732.2027287129,608.56377942,8356921.19234714,13757.1564161512,1060.40571583,14588167.2972541,0,0,0,0
502076,"BTC.com",3019,984959,1038265,3993142,0.00157211,"12.5 + 6.27766637 BTC","2018/01/01 17:41","","12.5 ",6.27766637,"2018","01","01","17","41",2.22785e+12,520,1.59463e+19,13732.2027287129,608.56377942,8356921.19234714,13757.1564161512,1060.40571583,14588167.2972541,0,0,0,0
502077,"BTC.TOP",2094,977162,1061678,3993164,0.00115317,"12.5 + 4.60479870 BTC","2018/01/01 17:46","","12.5 ",4.6047987,"2018","01","01","17","46",2.22785e+12,520,1.59463e+19,13732.2027287129,608.56377942,8356921.19234714,13757.1564161512,1060.40571583,14588167.2972541,0,0,0,0
502078,"AntPool",2318,981556,1047894,3992562,0.00163156,"12.5 + 6.51411844 BTC","2018/01/01 18:23","","12.5 ",6.51411844,"2018","01","01","18","23",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502079,"BTC.TOP",2490,990989,1020227,3993194,0.00127712,"12.5 + 5.09979520 BTC","2018/01/01 18:31","","12.5 ",5.0997952,"2018","01","01","18","31",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502080,"SlushPool",2477,974676,1068725,3992753,0.00113566,"12.5 + 4.53441676 BTC","2018/01/01 18:36","","12.5 ",4.53441676,"2018","01","01","18","36",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502081,"BTC.com",1953,979928,1053358,3993142,0.00083605,"12.5 + 3.33847413 BTC","2018/01/01 18:40","","12.5 ",3.33847413,"2018","01","01","18","40",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502082,"BTC.com",1856,956865,1122467,3993062,0.00090939,"12.5 + 3.63124060 BTC","2018/01/01 18:49","","12.5 ",3.6312406,"2018","01","01","18","49",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502083,"AntPool",1172,989782,1023789,3993135,0.00072245,"12.5 + 2.88485418 BTC","2018/01/01 18:54","","12.5 ",2.88485418,"2018","01","01","18","54",2.22785e+12,520,1.59463e+19,13740.8093973214,304.1253364,4178928.28036866,13790.8694735073,1187.78172408,16380542.7198048,0,0,0,0
502084,"BTC.TOP",1357,989559,1024674,3993351,0.00073446,"12.5 + 2.93296692 BTC","2018/01/01 19:01","","12.5 ",2.93296692,"2018","01","01","19","01",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502085,"BTC.TOP",833,992087,1016786,3993047,0.00047112,"12.5 + 1.88121653 BTC","2018/01/01 19:04","","12.5 ",1.88121653,"2018","01","01","19","04",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502086,"BTC.com",2302,984497,1039696,3993187,0.00113616,"12.5 + 4.53690843 BTC","2018/01/01 19:17","","12.5 ",4.53690843,"2018","01","01","19","17",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502087,"AntPool",496,995722,1005409,3992575,0.00045952,"12.5 + 1.83466413 BTC","2018/01/01 19:20","","12.5 ",1.83466413,"2018","01","01","19","20",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502088,"BTC.TOP",499,993833,1011634,3993133,0.00043492,"12.5 + 1.73669111 BTC","2018/01/01 19:22","","12.5 ",1.73669111,"2018","01","01","19","22",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502089,"BTCC",2572,981687,1047785,3992846,0.00141289,"12.5 + 5.64143360 BTC","2018/01/01 19:37","","12.5 ",5.6414336,"2018","01","01","19","37",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502090,"AntPool",1964,984387,1040031,3993192,0.00094218,"12.5 + 3.76231377 BTC","2018/01/01 19:45","","12.5 ",3.76231377,"2018","01","01","19","45",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502091,"ViaBTC",969,994125,1010875,3993250,0.00060514,"12.5 + 2.41646775 BTC","2018/01/01 19:49","","12.5 ",2.41646775,"2018","01","01","19","49",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502092,"SlushPool",303,997050,1001689,3992839,0.00032481,"12.5 + 1.29691671 BTC","2018/01/01 19:50","","12.5 ",1.29691671,"2018","01","01","19","50",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502093,"BTC.com",1467,984815,1038732,3993177,0.00069877,"12.5 + 2.79032169 BTC","2018/01/01 19:57","","12.5 ",2.79032169,"2018","01","01","19","57",2.22785e+12,520,1.59463e+19,13579.8263864307,619.53292213,8413149.52320348,13556.3621223694,1808.64527915,24518650.3550714,0,0,0,0
502094,"ViaBTC",1234,987836,1029674,3993182,0.00086816,"12.5 + 3.46673520 BTC","2018/01/01 20:03","","12.5 ",3.4667352,"2018","01","01","20","03",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502095,"GBMiners",796,993473,1012480,3992899,0.00051177,"12.5 + 2.04343204 BTC","2018/01/01 20:07","","12.5 ",2.04343204,"2018","01","01","20","07",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502096,"F2Pool",2994,976293,1069474,3998353,0.00130843,"12.5 + 5.23155034 BTC","2018/01/01 20:25","","12.5 ",5.23155034,"2018","01","01","20","25",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502097,"BTC.com",636,988097,1028880,3993171,0.00034259,"12.5 + 1.36801807 BTC","2018/01/01 20:26","","12.5 ",1.36801807,"2018","01","01","20","26",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502098,"ViaBTC",2448,978460,1057548,3992928,0.00106765,"12.5 + 4.26302968 BTC","2018/01/01 20:39","","12.5 ",4.26302968,"2018","01","01","20","39",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502099,"BitClub",2593,974494,1069401,3992883,0.00122282,"12.5 + 4.88255754 BTC","2018/01/01 20:53","NYA","12.5 ",4.88255754,"2018","01","01","20","53",2.22785e+12,520,1.59463e+19,13397.800190409,456.01589405,6109609.83213263,13405.5894461097,850.78926167,11405331.5471068,0,0,0,0
502100,"F2Pool",2431,977349,1066108,3998155,0.00106356,"12.5 + 4.25226436 BTC","2018/01/01 21:07","","12.5 ",4.25226436,"2018","01","01","21","07",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502101,"AntPool",2000,983039,1043649,3992766,0.00097691,"12.5 + 3.90058245 BTC","2018/01/01 21:16","","12.5 ",3.90058245,"2018","01","01","21","16",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502102,"ViaBTC",1076,973232,1073220,3992916,0.00059717,"12.5 + 2.38444300 BTC","2018/01/01 21:22","","12.5 ",2.384443,"2018","01","01","21","22",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502103,"BTC.TOP",1232,952824,1134847,3993319,0.00069125,"12.5 + 2.76039302 BTC","2018/01/01 21:28","","12.5 ",2.76039302,"2018","01","01","21","28",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502104,"BTC.TOP",1097,993886,1011415,3993073,0.00055594,"12.5 + 2.21990984 BTC","2018/01/01 21:30","","12.5 ",2.21990984,"2018","01","01","21","30",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502105,"ViaBTC",1487,993163,1013750,3993239,0.00034702,"12.5 + 1.38574882 BTC","2018/01/01 21:32","","12.5 ",1.38574882,"2018","01","01","21","32",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502106,"BTC.TOP",2267,983622,1041929,3992795,0.00101169,"12.5 + 4.03947797 BTC","2018/01/01 21:43","","12.5 ",4.03947797,"2018","01","01","21","43",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502107,"BTC.com",2302,980296,1052047,3992935,0.00090336,"12.5 + 3.60707369 BTC","2018/01/01 21:52","","12.5 ",3.60707369,"2018","01","01","21","52",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502108,"BTCC",1253,988931,1026387,3993180,0.00048636,"12.5 + 1.94213103 BTC","2018/01/01 21:57","","12.5 ",1.94213103,"2018","01","01","21","57",2.22785e+12,520,1.59463e+19,13084.8402489627,1040.47514683,13614451.0792865,13200.6051680935,1314.80983148,17356285.4564951,0,0,0,0
502109,"BTC.TOP",2124,985560,1036497,3993177,0.00143585,"12.5 + 5.73358866 BTC","2018/01/01 22:23","","12.5 ",5.73358866,"2018","01","01","22","23",2.22785e+12,520,1.59463e+19,13125.3880115274,707.76734788,9289721.06281468,13202.7631049531,464.42462529,6131688.30781048,0,0,0,0
502110,"BTC.com",2452,985353,1037098,3993157,0.00135373,"12.5 + 5.40566014 BTC","2018/01/01 22:34","","12.5 ",5.40566014,"2018","01","01","22","34",2.22785e+12,520,1.59463e+19,13125.3880115274,707.76734788,9289721.06281468,13202.7631049531,464.42462529,6131688.30781048,0,0,0,0
502111,"BTC.com",2604,978493,1057484,3992963,0.00099087,"12.5 + 3.95649953 BTC","2018/01/01 22:42","","12.5 ",3.95649953,"2018","01","01","22","42",2.22785e+12,520,1.59463e+19,13125.3880115274,707.76734788,9289721.06281468,13202.7631049531,464.42462529,6131688.30781048,0,0,0,0
502112,"HashBX",1062,998236,998236,3992944,0.00068739,"12.5 + 2.74469901 BTC","2018/01/01 22:46","","12.5 ",2.74469901,"2018","01","01","22","46",2.22785e+12,520,1.59463e+19,13125.3880115274,707.76734788,9289721.06281468,13202.7631049531,464.42462529,6131688.30781048,0,0,0,0
502113,"F2Pool",1971,979462,1059890,3998276,0.00094174,"12.5 + 3.76531894 BTC","2018/01/01 22:56","","12.5 ",3.76531894,"2018","01","01","22","56",2.22785e+12,520,1.59463e+19,13125.3880115274,707.76734788,9289721.06281468,13202.7631049531,464.42462529,6131688.30781048,0,0,0,0
502114,"AntPool",2719,977259,1061388,3993165,0.00142665,"12.5 + 5.69683648 BTC","2018/01/01 23:14","","12.5 ",5.69683648,"2018","01","01","23","14",2.22785e+12,520,1.59463e+19,13259.1224963786,344.85555533,4572482.05167712,13296.4024461392,479.9986721,6382255.517854,0,0,0,0
502115,"BTC.com",2375,983679,1042105,3993142,0.00151698,"12.5 + 6.05750695 BTC","2018/01/01 23:39","","12.5 ",6.05750695,"2018","01","01","23","39",2.22785e+12,520,1.59463e+19,13259.1224963786,344.85555533,4572482.05167712,13296.4024461392,479.9986721,6382255.517854,0,0,0,0
502116,"AntPool",2598,980937,1050311,3993122,0.00129084,"12.5 + 5.15447403 BTC","2018/01/01 23:53","","12.5 ",5.15447403,"2018","01","01","23","53",2.22785e+12,520,1.59463e+19,13259.1224963786,344.85555533,4572482.05167712,13296.4024461392,479.9986721,6382255.517854,0,0,0,0
502117,"SlushPool",2452,982650,1044928,3992878,0.00107436,"12.5 + 4.28980276 BTC","2018/01/02 00:02","","12.5 ",4.28980276,"2018","01","02","00","02",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
502118,"BTC.TOP",2453,978690,1056795,3992865,0.00123606,"12.5 + 4.93540105 BTC","2018/01/02 00:19","","12.5 ",4.93540105,"2018","01","02","00","19",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
502119,"unknown",1869,985936,1035359,3993167,0.00131752,"12.5 + 5.26109340 BTC","2018/01/02 00:37","","12.5 ",5.2610934,"2018","01","02","00","37",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
502120,"F2Pool",2056,987541,1035296,3997919,0.00120742,"12.5 + 4.82716356 BTC","2018/01/02 00:48","","12.5 ",4.82716356,"2018","01","02","00","48",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
502121,"SlushPool",1354,987101,1031743,3993046,0.00079258,"12.5 + 3.16479103 BTC","2018/01/02 00:51","","12.5 ",3.16479103,"2018","01","02","00","51",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
502122,"BitFury",1310,991711,1017462,3992595,0.00068032,"12.5 + 2.71623830 BTC","2018/01/02 00:55","","12.5 ",2.7162383,"2018","01","02","00","55",2.22785e+12,520,1.59463e+19,13345.6960261194,303.43768808,4049587.14798411,13365.1739229889,219.99803603,2940312.01425694,0,0,0,0
